id,original_dataset,twitter_query,statuses_count,listed_count,favourites_count,friends_count,followers_count,name,messages_sent,messages_received,out_degree,in_degree,degree,messages_total,contribution_index,cluster,sentiment_avg,emotionality_avg,complexity_avg,start_time_,end_time_
hugopaucek,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,30,0,0,0,0,Hugo Paucek,1,1,3,2,5,2,0.0,cluster_4,0.4827398657798767,0.20056270062923431,6.114035606384277,2021-11-07 00:00:00,2021-11-08 00:00:00
sevenelper,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,69,1,69,9,1,Seven Eleven,1,1,3,2,5,2,0.0,cluster_4,0.9897608160972595,0.3176383078098297,5.414890289306641,2021-12-26 00:00:00,2021-12-27 00:00:00
cristmasbigwin,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5813,0,4314,1924,63,MauBigWin🤲,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
bahadrylmz,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2247,1,2841,64,10,Bahadır YILMAZ,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
minos_cruzz,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8029,1,4422,2762,158,Lanang Faras,1,1,3,2,5,2,0.0,cluster_4,0.5532800555229187,0.06349983811378479,4.163980960845947,2021-10-31 00:00:00,2021-11-01 00:00:00
yama_kota05,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1210,1,1042,49,159,小太郎,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
denden15858284,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,55662,1,58494,7625,7273,Zeynep,1,1,3,2,5,2,0.0,cluster_4,0.9332438707351685,0.24167050421237946,10.308906555175781,2021-10-31 00:00:00,2021-11-01 00:00:00
deicemb3r,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,31742,0,9317,5001,80,syub⁷ 🦋 ia,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
banners82,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2463,0,2196,104,38,⚓️Jimmy B⚓️🇦🇺,1,1,3,2,5,2,0.0,cluster_4,0.017028633505105972,0.20068012177944183,5.8950090408325195,2021-10-31 00:00:00,2021-11-01 00:00:00
yasero_thfc,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,5549,0,3443,392,429,Emilian,1,1,4,2,6,2,0.0,cluster_4,0.01562989316880703,0.25953617691993713,5.428718090057373,2021-10-31 00:00:00,2021-11-01 00:00:00
remybroun,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,248,1,812,168,40,Remy,1,1,3,2,5,2,0.0,cluster_4,0.9857524633407593,0.28497055172920227,6.524991512298584,2021-12-05 00:00:00,2021-12-06 00:00:00
fatqoxx,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,18479,1,1607,356,63,🧼ฟ แ ต 🧸 💌✨,1,1,3,2,5,2,0.0,cluster_4,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
fitz12211,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,130,0,5821,119,30,fitz1221🌖,1,1,3,2,5,2,0.0,cluster_4,0.6402407884597778,0.12176365405321121,5.558722972869873,2021-10-31 00:00:00,2021-11-01 00:00:00
piupiundaxcity,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,13302,1,4277,3368,118,ndaa 🍀mau big win🥺🍀,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
e_motivesrl,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,254,0,275,263,18,E-Motive Srl,1,1,3,2,5,2,0.0,cluster_4,0.27381131052970886,0.2071847766637802,5.191488742828369,2021-11-28 00:00:00,2021-11-29 00:00:00
elvankaratutt,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,112,0,1341,130,13,akel,1,1,3,2,5,2,0.0,cluster_4,0.9591286778450012,0.36352023482322693,8.494977951049805,2021-12-12 00:00:00,2021-12-13 00:00:00
phantommedalli1,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,1970,1,265,177,86,Phantom Medallion,1,1,4,2,6,2,0.0,cluster_4,0.03365999460220337,0.26501333713531494,5.915950298309326,2021-12-05 00:00:00,2021-12-06 00:00:00
vatanimdir_,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1098,0,944,317,627,🇹🇷VATANIMDIR,1,1,3,2,5,2,0.0,cluster_4,0.6352671980857849,0.20097970962524414,8.976529121398926,2021-10-31 00:00:00,2021-11-01 00:00:00
prapaprapaprapa,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,292118,1,2337,433,161,มาเอารัย,1,1,3,2,5,2,0.0,cluster_4,0.5074626803398132,0.014925372786819935,11.507938385009766,2021-12-12 00:00:00,2021-12-13 00:00:00
dirty_slogan,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2410,2,17402,462,194,yellowbrah #0023,1,1,3,2,5,2,0.0,cluster_4,0.7263144850730896,0.29364442825317383,7.884213924407959,2021-10-31 00:00:00,2021-11-01 00:00:00
szerencse_007,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,17220,0,5961,2732,264,kylie✨,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
jojojo43685808,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,649,0,117,148,25,jojojo,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-26 00:00:00,2021-12-27 00:00:00
aayush3027,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,900,3,2045,337,53,AJ,3,3,7,2,9,6,0.0,cluster_4,0.528990720709165,0.24591845770676932,6.305032094319661,2021-12-18 00:00:00,2021-12-19 00:00:00
ellise2324,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,17,0,13,15,1,Ellise,1,1,3,2,5,2,0.0,cluster_4,0.8254403471946716,0.14879649877548218,4.082942485809326,2021-10-31 00:00:00,2021-11-01 00:00:00
jatin29291233,DOGE_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,DOGE,443,0,6898,149,25,Jatin,1,2,3,3,6,3,-0.33,cluster_4,0.3740639388561249,0.27669093012809753,5.077259063720703,2021-10-31 00:00:00,2021-11-01 00:00:00
bzh5vf77g,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2836,2,7151,105,124,桃,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
apedrui,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,7773,5,8169,409,177,D //onke,1,1,3,2,5,2,0.0,cluster_4,0.6524558663368225,0.12187811732292175,8.012346267700195,2021-10-31 00:00:00,2021-11-01 00:00:00
btc_altcoin34,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,44,0,392,56,18,Bitcoinci Ragazzo,4,5,6,3,9,9,-0.11,cluster_4,0.7097742855548859,0.29497169703245163,8.3146231174469,2021-12-26 00:00:00,2021-12-27 00:00:00
cryptoaddres,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,132,0,1215,110,45,KRİPTOCU,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
diwike,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,527,3,1062,910,74,lovrain,1,1,4,2,6,2,0.0,cluster_4,0.9203465580940247,0.2452448159456253,5.075886249542236,2021-11-07 00:00:00,2021-11-08 00:00:00
luckyriego31,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8221,0,5085,1967,39,CAMILLE 🌻,5,5,4,2,6,10,0.0,cluster_4,0.6547584056854248,0.1935971373692155,6.242316246032715,2021-12-20 00:00:00,2021-12-21 00:00:00
osoriojose90,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,22362,5,6389,816,731,jose eliseo osorio v,1,1,3,2,5,2,0.0,cluster_4,0.5954130291938782,0.1745307594537735,8.940886497497559,2021-12-12 00:00:00,2021-12-13 00:00:00
todayisjoyie,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1433,1,196,544,18,Joyie🧚🏻‍♀️ | @RichQuack,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
humanities_boy,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,14901,0,15713,497,731,JISHU🇮🇳,1,1,3,2,5,2,0.0,cluster_4,0.14013512432575226,0.190855473279953,7.376521110534668,2021-12-12 00:00:00,2021-12-13 00:00:00
_passch,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,316,3,7720,338,168,Passch™ 🥩,1,1,4,2,6,2,0.0,cluster_4,0.20202937722206116,0.23356176912784576,6.070394039154053,2021-10-23 00:00:00,2021-10-24 00:00:00
qian_zz,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,31,0,200,152,3,QianZz,1,1,3,2,5,2,0.0,cluster_4,0.575378954410553,0.15075795352458954,6.406480312347412,2021-12-05 00:00:00,2021-12-06 00:00:00
oryxxjvm0yqolao,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,225,0,207,154,27,あっぱー,2,2,4,2,6,4,0.0,cluster_4,0.6367655396461487,0.18544968962669373,4.286409854888916,2021-12-26 00:00:00,2021-12-27 00:00:00
cryptodavyjones,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,983,2,1822,138,47,CryptoDavyJones,1,1,3,2,5,2,0.0,cluster_4,0.9688907265663147,0.18923184275627136,4.907441139221191,2021-10-31 00:00:00,2021-11-01 00:00:00
fucmonarchy,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2071,1,668,279,13,FucMonarchy,1,1,3,2,5,2,0.0,cluster_4,0.8213295340538025,0.1548573523759842,6.259416103363037,2021-12-12 00:00:00,2021-12-13 00:00:00
defendersrise,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,43,10,39,4,70646,RiseDefenders,1,4,2,4,6,5,-0.6,cluster_4,0.7258471250534058,0.1284961998462677,5.174466133117676,2021-12-17 00:00:00,2021-12-18 00:00:00
thinkinggreeks,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,0,0,0,0,0,Andrew,0,2,0,2,2,2,-1.0,cluster_4,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
freebitco,DOGE_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,DOGE,0,0,0,0,0,FreeBitco.in,0,13,0,11,11,13,-1.0,cluster_4,,,,2021-12-05 00:00:00,2021-12-06 00:00:00
elenfermeroinv1,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,0,0,0,0,0,@ElEnfermeroInversor,0,1,0,1,1,1,-1.0,cluster_4,,,,2021-12-05 00:00:00,2021-12-06 00:00:00
gulzar9927,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,28488,0,20082,1889,2701,Ahmad (S.M.),1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-05 00:00:00,2021-12-06 00:00:00
hayrideniz18,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,10,0,26,32,0,hayri deniz,1,1,3,2,5,2,0.0,cluster_4,0.24478138983249664,0.18949034810066223,8.76025104522705,2021-10-31 00:00:00,2021-11-01 00:00:00
utsubyou_no_psw,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,873,5,1224,392,70,ゆきりん,4,4,6,2,8,8,0.0,cluster_4,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
fachria75675778,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,20,0,655,18,8,Fachri Ardiansyah,1,1,3,2,5,2,0.0,cluster_4,0.8724982142448425,0.2229466736316681,4.480284214019775,2021-12-05 00:00:00,2021-12-06 00:00:00
jahedsami13,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,157,0,51,72,10,Sami,1,1,3,2,5,2,0.0,cluster_4,0.3335876166820526,0.2764809727668762,10.78995418548584,2021-12-20 00:00:00,2021-12-21 00:00:00
e18gteen,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2774,0,2171,39,104,Enrique Yecier,1,1,3,2,5,2,0.0,cluster_4,0.12318668514490128,0.19489642977714539,5.594220161437988,2021-11-28 00:00:00,2021-11-29 00:00:00
nespe12,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,30,0,15,19,0,Nespe,1,1,4,2,6,2,0.0,cluster_4,0.6735572218894958,0.25866690278053284,6.672324180603027,2021-12-12 00:00:00,2021-12-13 00:00:00
bastiaa76909205,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,93,1,232,209,8,Bas West shorted,1,1,3,2,5,2,0.0,cluster_4,0.01691482774913311,0.2719402611255646,5.682148456573486,2021-12-20 00:00:00,2021-12-21 00:00:00
logan_m0401,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,194,0,309,133,12,LoganMartin,1,1,3,2,5,2,0.0,cluster_4,0.4493693709373474,0.10126127302646637,2.9277143478393555,2021-12-20 00:00:00,2021-12-21 00:00:00
oscarvargas2071,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2870,2,5644,1548,926,Oscarvs,1,1,3,2,5,2,0.0,cluster_4,0.4529106020927429,0.14828304946422577,8.45492935180664,2021-11-28 00:00:00,2021-11-29 00:00:00
frk1997,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,97,0,1537,251,35,FURKAN KURT,1,1,3,2,5,2,0.0,cluster_4,0.801397442817688,0.3640884757041931,9.105535507202148,2021-12-05 00:00:00,2021-12-06 00:00:00
13thcryptotitan,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,24,2,32,116,5,K.Süleyman AKMAZ,1,1,3,2,5,2,0.0,cluster_4,0.801397442817688,0.3640884757041931,9.105535507202148,2021-12-05 00:00:00,2021-12-06 00:00:00
cnyaknn,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,67,0,427,137,72,yaşamak sanattır!!!,1,1,3,2,5,2,0.0,cluster_4,0.7200548648834229,0.2641914486885071,9.277379035949707,2021-12-20 00:00:00,2021-12-21 00:00:00
nftgurl5,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,304,0,344,230,126,Bride💍,1,1,4,2,6,2,0.0,cluster_4,0.976274311542511,0.3429306447505951,5.648380756378174,2021-11-07 00:00:00,2021-11-08 00:00:00
jefri_jt,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,27926,2,4560,458,407,Jefri Tan 👻,1,1,3,2,5,2,0.0,cluster_4,0.5003018975257874,0.2720765769481659,4.455451011657715,2021-10-31 00:00:00,2021-11-01 00:00:00
sonofalfred_,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5272,0,9666,1098,256,🌞nwa ₿⚡,2,2,4,2,6,4,0.0,cluster_4,0.9286361336708069,0.3379795104265213,5.795669317245483,2021-12-26 00:00:00,2021-12-27 00:00:00
themekon_venus,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,7093,4,3646,1868,542,"The Mekon (C₃)🧊,(3,3)(🍔,🍔) (🌳,🌳)",4,5,5,3,8,9,-0.11,cluster_4,0.49238757230341434,0.18069249764084816,5.524155020713806,2021-12-18 00:00:00,2021-12-19 00:00:00
sr_stopper,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,826,0,65,40,5,StoppeR ⛔️,1,1,4,2,6,2,0.0,cluster_4,0.9371509552001953,0.34559082984924316,6.25643253326416,2021-12-26 00:00:00,2021-12-27 00:00:00
bradweb49827140,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,380,0,0,0,0,Brad Weber,1,1,3,2,5,2,0.0,cluster_4,0.5580641627311707,0.07184530794620514,5.446722507476807,2021-12-05 00:00:00,2021-12-06 00:00:00
rnjshaha,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2163,0,1778,985,124,rn 👽,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
joe_louderback,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,14068,6,21510,128,86,Joe Louderback,3,3,7,3,10,6,0.0,cluster_4,0.7112161616484324,0.2234847992658615,6.27426799138387,2021-11-07 00:00:00,2021-11-08 00:00:00
hmking0,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3491,2,4300,4828,4477,Md Mofizur Rahman,1,1,3,2,5,2,0.0,cluster_4,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-05 00:00:00,2021-12-06 00:00:00
blatus978,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,21,0,16,8,6,Blatus,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
coinrunner7,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8129,24,21371,4983,4179,Mista T ♦️,1,1,3,2,5,2,0.0,cluster_4,0.023230133578181267,0.1962452530860901,5.097819805145264,2021-11-07 00:00:00,2021-11-08 00:00:00
okuokushima,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5388,1,25512,382,252,億ノ島,4,4,5,2,7,8,0.0,cluster_4,0.6741505116224289,0.15803445130586624,5.770015478134155,2021-12-12 00:00:00,2021-12-13 00:00:00
uca5pbfrqcckusu,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1,0,2,3,0,なすび,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
cryptofun78,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,38,1,95,82,2,Cryptofun78,1,1,3,2,5,2,0.0,cluster_4,0.4346623122692108,0.1192508190870285,5.551511287689209,2021-11-28 00:00:00,2021-11-29 00:00:00
sniperxbt,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,0,0,0,0,0,SNIPERXBT,2,5,2,5,7,7,-0.43,cluster_4,0.8332817256450653,0.16160095483064651,5.659862995147705,2021-10-31 00:00:00,2021-11-01 00:00:00
the_cryptobeast,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,100,0,83,153,15,TheCryptoBeast,1,1,3,2,5,2,0.0,cluster_4,0.020874230191111565,0.27576690912246704,6.31360387802124,2021-12-20 00:00:00,2021-12-21 00:00:00
horanghew,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5947,1,719,1777,45,🍀shuji🍀,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
deathstroake,SOL_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,SOL,0,0,0,0,0,JoKer ( Tranche: French For $SLICE ),1,3,3,3,6,4,-0.5,cluster_4,0.6456560492515564,0.14889603853225708,6.264550685882568,2021-12-05 00:00:00,2021-12-06 00:00:00
pomerocket,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,5,1,0,19,13,PomeRocket,1,2,3,3,6,3,-0.33,cluster_4,0.9104569554328918,0.21801762282848358,5.760958671569824,2021-10-31 00:00:00,2021-11-01 00:00:00
kotscrypto,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,183,2,2862,359,113,Kots Crypto,1,1,3,2,5,2,0.0,cluster_4,0.15857218205928802,0.22884060442447662,4.557896614074707,2021-11-14 00:00:00,2021-11-15 00:00:00
yuun_810,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,119,0,35,15,4,ゆん,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
kiljanreuben,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2983,0,25291,138,123,R.A.K! 🇳🇱 #XRP #ALGO #QNT,3,3,5,2,7,6,0.0,cluster_4,0.4038792587816715,0.24573646982510886,6.00987434387207,2021-12-12 00:00:00,2021-12-13 00:00:00
paradox68772446,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1748,2,7703,36,190,Paradox,1,1,3,2,5,2,0.0,cluster_4,0.9983054995536804,0.4429507553577423,8.23231315612793,2021-12-26 00:00:00,2021-12-27 00:00:00
quincy93724928,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,3849,1,2091,481,223,Quincy⭕️,1,1,3,2,5,2,0.0,cluster_4,0.4493693709373474,0.10126127302646637,2.9277143478393555,2021-12-20 00:00:00,2021-12-21 00:00:00
vanastsya2,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,132,1,1897,484,27,Vanastsya,1,1,3,2,5,2,0.0,cluster_4,0.0001471164432587102,0.4080039858818054,9.017742156982422,2021-12-26 00:00:00,2021-12-27 00:00:00
tyagi0111,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1266,0,357,1493,381,Tyagi,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-05 00:00:00,2021-12-06 00:00:00
dane_wesolko,ETH2_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH2,1312,1,1493,673,192,dane_wesolko,1,1,3,2,5,2,0.0,cluster_4,0.0576690174639225,0.23688055574893951,7.181092262268066,2021-11-08 00:00:00,2021-11-09 00:00:00
avanishtrivedi2,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,119666,0,124744,5289,6325,🌹Avanish Trivedi🌹,1,1,3,2,5,2,0.0,cluster_4,0.049159251153469086,0.24792632460594177,5.370784282684326,2021-12-05 00:00:00,2021-12-06 00:00:00
nekonecnik,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,2970,0,4099,393,79,Nekonečník,2,2,4,2,6,4,0.0,cluster_4,0.9286361336708069,0.3379795104265213,5.795669317245483,2021-12-26 00:00:00,2021-12-27 00:00:00
warocxmania,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,7,0,6,79,39,Warocxmania,1,1,3,2,5,2,0.0,cluster_4,0.021593624725937843,0.31441569328308105,4.869964122772217,2021-12-12 00:00:00,2021-12-13 00:00:00
nohohonmaple,DOGE_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,DOGE,135578,23,82106,2064,657,のほほんメイプル,1,2,3,3,6,3,-0.33,cluster_4,0.4264705777168274,0.14705882966518402,13.284882545471191,2021-10-31 00:00:00,2021-11-01 00:00:00
serkanozbek34,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,388,1,2486,377,11,Serkan,1,1,3,2,5,2,0.0,cluster_4,0.7981182932853699,0.18753640353679657,11.612006187438965,2021-11-07 00:00:00,2021-11-08 00:00:00
bergy41135627,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,1121,0,7160,216,28,BERGY,1,1,3,2,5,2,0.0,cluster_4,0.10693547874689102,0.29145750403404236,6.434396743774414,2021-12-05 00:00:00,2021-12-06 00:00:00
zoomboom22,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,70,0,3,19,2,Bill Wonder,1,1,3,2,5,2,0.0,cluster_4,0.8507145643234253,0.3145219683647156,5.839169025421143,2021-10-31 00:00:00,2021-11-01 00:00:00
pnribaybi,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,369,0,9319,429,39,Pnrib,1,1,3,2,5,2,0.0,cluster_4,0.7747992873191833,0.2855430841445923,9.55587100982666,2021-12-26 00:00:00,2021-12-27 00:00:00
maksayelah,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,231,0,82,34,13,Mak Saye,2,2,4,2,6,4,0.0,cluster_4,0.9286361336708069,0.3379795104265213,5.795669317245483,2021-12-26 00:00:00,2021-12-27 00:00:00
roosinantee,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,17465,2,4044,4268,63,Bocah Kontrol Mau Big Win,1,1,3,2,5,2,0.0,cluster_4,0.7335431575775146,0.1395719200372696,5.584160804748535,2021-12-26 00:00:00,2021-12-27 00:00:00
hapitantaka,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,8825,0,2320,250,122,セキ,1,1,3,2,5,2,0.0,cluster_4,,,,2021-10-31 00:00:00,2021-11-01 00:00:00
nuu_wan_wan,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,43374,3,8812,407,657,พี่จ้า..,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-12 00:00:00,2021-12-13 00:00:00
enesultan,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,880,0,1299,293,23,Enes ÇOLAK,1,1,3,2,5,2,0.0,cluster_4,0.801397442817688,0.3640884757041931,9.105535507202148,2021-12-05 00:00:00,2021-12-06 00:00:00
r43eypnouv6kvld,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,30,0,2,30,3,元橋佑樹,1,1,3,2,5,2,0.0,cluster_4,,,,2021-12-20 00:00:00,2021-12-21 00:00:00
bitcoinroberto,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,25801,13,54810,303,1048,robert rawlings,13,13,6,2,8,26,0.0,cluster_4,0.4377190513590064,0.2149963270013149,5.728270365641667,2021-12-20 00:00:00,2021-12-21 00:00:00
nftaficionado,ETH_1031_1107_1104_1128_1205_1212_1219_1226_annot_daily_04,ETH,0,0,0,0,0,nftaficionado.eth,0,4,0,4,4,4,-1.0,cluster_4,,,,2021-11-07 00:00:00,2021-11-08 00:00:00
sertapkahveci1,BTC_1031_1107_1114_1128_1205_1212_1219_1226_annot_daily_04,BTC,17,0,0,0,0,Sertap Kahveci,1,1,3,2,5,2,0.0,cluster_4,0.5580641627311707,0.07184530794620514,5.446722507476807,2021-12-05 00:00:00,2021-12-06 00:00:00
